,label,url
229,sarcoidosis,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis-of-the-skin-plaque-form/sarcoidosis-of-the-skin-plaque-form16.jpg
230,dyshidrotic eczema,https://www.dermaamin.com/site/images/clinical-pic/a/anhidrotic_ectodermal_dysplasia/anhidrotic_ectodermal_dysplasia1.jpg
231,erythema annulare centrifigum,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_annulare_centrifugum/erythema_annulare_centrifugum54.jpg
232,halo nevus,https://www.dermaamin.com/site/images/clinical-pic/h/halo_naevus/halo_naevus60.jpg
233,keloid,https://www.dermaamin.com/site/images/clinical-pic/k/kekoid/kekoid40.jpg
234,dermatomyositis,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis163.jpg
235,paronychia,https://www.dermaamin.com/site/images/clinical-pic/p/paronychia/paronychia12.jpg
236,seborrheic dermatitis,https://www.dermaamin.com/site/images/clinical-pic/s/seborrheic-dermatitis/seborrheic-dermatitis47.jpg
237,becker nevus,https://www.dermaamin.com/site/images/clinical-pic/b/beckers_nevus/beckers_nevus10.jpg
238,pityriasis rubra pilaris,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_rubra_pilaris/pityriasis_rubra_pilaris16.jpg
239,mycosis fungoides,https://www.dermaamin.com/site/images/clinical-pic/m/mycosis-fongoide/mycosis-fongoide12.jpg
240,actinic keratosis,https://www.dermaamin.com/site/images/clinical-pic/a/actinic_keratoses/actinic_keratoses100.jpg
241,photodermatoses,https://www.dermaamin.com/site/images/clinical-pic/a/actinic_prurigo/actinic_prurigo9.jpg
242,basal cell carcinoma,https://www.dermaamin.com/site/images/clinical-pic/c/carcinome_basocellulaire_nodulaire/carcinome_basocellulaire_nodulaire10.jpg
243,lupus erythematosus,https://www.dermaamin.com/site/images/clinical-pic/L/lupus_erythematosus/lupus_erythematosus31.jpg
244,stasis edema,https://www.dermaamin.com/site/images/clinical-pic/s/stoma-dermatitis/stoma-dermatitis5.jpg
245,stevens johnson syndrome,https://www.dermaamin.com/site/images/clinical-pic/s/stephen-johnson-syndrome/stephen-johnson-syndrome117.jpg
246,aplasia cutis,https://www.dermaamin.com/site/images/clinical-pic/a/aplasia_cutis_congenita_circumscripta/aplasia_cutis_congenita_circumscripta29.jpg
247,acne,https://www.dermaamin.com/site/images/clinical-pic/n/neonatal-acne/neonatal-acne2.jpg
248,allergic contact dermatitis,https://www.dermaamin.com/site/images/clinical-pic/c/contact_dermatitis/contact_dermatitis12.jpg
249,pyogenic granuloma,https://www.dermaamin.com/site/images/clinical-pic/p/pyogenic-granuloma/pyogenic-granuloma19.jpg
250,langerhans cell histiocytosis,https://www.dermaamin.com/site/images/clinical-pic/n/non_langerhans_cell_histiocytosis/non_langerhans_cell_histiocytosis7.jpg
251,neutrophilic dermatoses,https://www.dermaamin.com/site/images/clinical-pic/n/neutrophilic-dermatosis/neutrophilic-dermatosis3.jpg
252,psoriasis,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-genital/psoriasis-genital21.jpg
253,lyme disease,https://www.dermaamin.com/site/images/clinical-pic/e/erytrasma/erytrasma36.jpg
254,lymphangioma,https://www.dermaamin.com/site/images/clinical-pic/L/lymphangioma/lymphangioma18.jpg
255,port wine stain,https://www.dermaamin.com/site/images/clinical-pic/p/port-wine-stain/port-wine-stain22.jpg
256,malignant melanoma,https://www.dermaamin.com/site/images/clinical-pic/m/malignant-melanoma/malignant-melanoma82.jpg
257,folliculitis,https://www.dermaamin.com/site/images/clinical-pic/p/pityrosporum-folliculitis/pityrosporum-folliculitis5.jpg
258,acne vulgaris,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris271.jpg
259,psoriasis,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-arthropathica/psoriasis-arthropathica18.jpg
260,porphyria,https://www.dermaamin.com/site/images/clinical-pic/p/porphyria-cutanea-tarda/porphyria-cutanea-tarda24.jpg
261,actinic keratosis,https://www.dermaamin.com/site/images/clinical-pic/a/actinic_keratoses/actinic_keratoses19.jpg
262,neutrophilic dermatoses,https://www.dermaamin.com/site/images/clinical-pic/s/sweet-syndrome/sweet-syndrome40.jpg
263,kaposi sarcoma,https://www.dermaamin.com/site/images/clinical-pic/k/kaposis-sarcoma/kaposis-sarcoma9.jpg
264,rhinophyma,https://www.dermaamin.com/site/images/clinical-pic/r/rhinophyma/rhinophyma5.jpg
265,tick bite,https://www.dermaamin.com/site/images/clinical-pic/t/tick-bite/tick-bite29.jpg
266,malignant melanoma,https://www.dermaamin.com/site/images/clinical-pic/m/malignant-melanoma/malignant-melanoma1.jpg
267,neutrophilic dermatoses,https://www.dermaamin.com/site/images/clinical-pic/s/sweet-syndrome/sweet-syndrome43.jpg
268,psoriasis,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_guttate/psoriasis_guttate18.jpg
269,kaposi sarcoma,https://www.dermaamin.com/site/images/clinical-pic/k/kaposis-sarcoma/kaposis-sarcoma21.jpg
270,factitial dermatitis,https://www.dermaamin.com/site/images/clinical-pic/f/factitial_dermatitis/factitial_dermatitis24.jpg
271,seborrheic dermatitis,https://www.dermaamin.com/site/images/clinical-pic/s/seborrheic-dermatitis/seborrheic-dermatitis64.jpg
272,eczema,https://www.dermaamin.com/site/images/clinical-pic/e/eczema_hand/eczema_hand11.jpg
273,pityriasis rosea,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_rosea/pityriasis_rosea96.jpg
274,solid cystic basal cell carcinoma,https://www.dermaamin.com/site/images/clinical-pic/s/solid-cysticbasalcell-carcinoma/solid-cysticbasalcell-carcinoma26.jpg
275,congenital nevus,https://www.dermaamin.com/site/images/clinical-pic/c/congential_nevus/congential_nevus22.jpg
276,tuberous sclerosis,https://www.dermaamin.com/site/images/clinical-pic/t/tuberous_sclerosis/tuberous_sclerosis56.jpg
277,livedo reticularis,https://www.dermaamin.com/site/images/clinical-pic/L/livedo-reticularis/livedo-reticularis6.jpg
278,allergic contact dermatitis,https://www.dermaamin.com/site/images/clinical-pic/a/allergic_contact_dermatitis/allergic_contact_dermatitis79.jpg
279,squamous cell carcinoma,https://www.dermaamin.com/site/images/clinical-pic/k/keratoacanthoma/keratoacanthoma11.jpg
280,psoriasis,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_chronic_plaque/psoriasis_chronic_plaque6.jpg
281,lupus subacute,https://www.dermaamin.com/site/images/clinical-pic/s/systemic-lupus-erythematosus/systemic-lupus-erythematosus46.jpg
282,xanthomas,https://www.dermaamin.com/site/images/clinical-pic/a/anthrax/anthrax12.jpg
283,pustular psoriasis,https://www.dermaamin.com/site/images/clinical-pic/p/pustular_psoriasis/pustular_psoriasis62.jpg
284,erythema multiforme,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_multiforme/erythema_multiforme129.jpg
285,neutrophilic dermatoses,https://www.dermaamin.com/site/images/clinical-pic/s/sweet-syndrome/sweet-syndrome79.jpg
286,granuloma annulare,https://www.dermaamin.com/site/images/clinical-pic/g/granuloma_annulare/granuloma_annulare61.jpg
287,dermatomyositis,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis124.jpg
288,squamous cell carcinoma,https://www.dermaamin.com/site/images/clinical-pic/s/squamous-cell-carcinoma/squamous-cell-carcinoma52.jpg
289,eczema,https://www.dermaamin.com/site/images/clinical-pic/e/eczema/eczema110.jpg
290,papilomatosis confluentes and reticulate,https://www.dermaamin.com/site/images/clinical-pic/p/papillomatosis_confluent_reticulated/papillomatosis_confluent_reticulated28.jpg
291,nevus sebaceous of jadassohn,https://www.dermaamin.com/site/images/clinical-pic/n/nevus-sebaceous-of-jadassohn/nevus-sebaceous-of-jadassohn91.jpg
292,scleroderma,https://www.dermaamin.com/site/images/clinical-pic/s/scleredema/scleredema37.jpg
293,keloid,https://www.dermaamin.com/site/images/clinical-pic/k/kekoid/kekoid15.jpg
294,cheilitis,https://www.dermaamin.com/site/images/clinical-pic/c/cheilitis/cheilitis7.jpg
295,pilar cyst,https://www.dermaamin.com/site/images/clinical-pic/e/epidermal_cyst/epidermal_cyst37.jpg
296,granuloma pyogenic,https://www.dermaamin.com/site/images/clinical-pic/g/granuloma_pyogenicum/granuloma_pyogenicum38.jpg
297,superficial spreading melanoma ssm,https://www.dermaamin.com/site/images/clinical-pic/s/superfacial-spreading-melanoma/superfacial-spreading-melanoma68.jpg
298,eczema,https://www.dermaamin.com/site/images/clinical-pic/e/eczema/eczema77.jpg
299,keratosis pilaris,https://www.dermaamin.com/site/images/clinical-pic/k/keratosis-pilaris/keratosis-pilaris57.jpg
300,psoriasis,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_chronic_plaque/psoriasis_chronic_plaque27.jpg
301,mucinosis,https://www.dermaamin.com/site/images/clinical-pic/m/mucinosis/mucinosis7.jpg
302,solid cystic basal cell carcinoma,https://www.dermaamin.com/site/images/clinical-pic/s/solid-cysticbasalcell-carcinoma/solid-cysticbasalcell-carcinoma52.jpg
303,striae,https://www.dermaamin.com/site/images/clinical-pic/s/striae-distensae/striae-distensae17.jpg
304,neurodermatitis,https://www.dermaamin.com/site/images/clinical-pic/n/nickel-dermatitis/nickel-dermatitis19.jpg
305,psoriasis,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-scalp/psoriasis-scalp5.jpg
306,milia,https://www.dermaamin.com/site/images/clinical-pic/m/miliaria/miliaria63.jpg
307,striae,https://www.dermaamin.com/site/images/clinical-pic/s/striae-distensae/striae-distensae12.jpg
308,sarcoidosis,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis/sarcoidosis133.jpg
309,papilomatosis confluentes and reticulate,https://www.dermaamin.com/site/images/clinical-pic/p/papillomatosis_confluent_reticulated/papillomatosis_confluent_reticulated48.jpg
310,folliculitis,https://www.dermaamin.com/site/images/clinical-pic/p/pseudofolliculitis-barbae/pseudofolliculitis-barbae21.jpg
311,squamous cell carcinoma,https://www.dermaamin.com/site/images/clinical-pic/c/carcinome_spinocellulaire/carcinome_spinocellulaire4.jpg
312,photodermatoses,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption_photosensitivity/drug_eruption_photosensitivity1.jpg
313,hailey hailey disease,https://www.dermaamin.com/site/images/clinical-pic/h/hailey_hailey_disease/hailey_hailey_disease1.jpg
314,squamous cell carcinoma,https://www.dermaamin.com/site/images/clinical-pic/k/keratoacanthoma/keratoacanthoma60.jpg
315,scleromyxedema,https://www.dermaamin.com/site/images/clinical-pic/s/scleromyxedema/scleromyxedema69.jpg
316,kaposi sarcoma,https://www.dermaamin.com/site/images/clinical-pic/k/kaposis-sarcoma/kaposis-sarcoma64.jpg
317,lichen simplex,https://www.dermaamin.com/site/images/clinical-pic/L/lichen_simplex/lichen_simplex2.jpg
318,lichen planus,https://www.dermaamin.com/site/images/clinical-pic/b/borderline_personality_disorder/borderline_personality_disorder1.jpg
319,sun damaged skin,https://www.dermaamin.com/site/images/clinical-pic/s/sun-burn/sun-burn21.jpg
320,dariers disease,https://www.dermaamin.com/site/images/clinical-pic/d/dariers_disease/dariers_disease16.jpg
321,psoriasis,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-scalp/psoriasis-scalp15.jpg
322,seborrheic dermatitis,https://www.dermaamin.com/site/images/clinical-pic/s/seborrhoeic-warts/seborrhoeic-warts1.jpg
323,fixed eruptions,https://www.dermaamin.com/site/images/clinical-pic/f/fixed_drug_eruption/fixed_drug_eruption94.jpg
324,lichen simplex,https://www.dermaamin.com/site/images/clinical-pic/L/lichen_simplex/lichen_simplex3.jpg
325,photodermatoses,https://www.dermaamin.com/site/images/clinical-pic/p/phytophotodermatitis/phytophotodermatitis28.jpg
326,psoriasis,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-arthropathica/psoriasis-arthropathica7.jpg
327,pustular psoriasis,https://www.dermaamin.com/site/images/clinical-pic/p/pustular_psoriasis/pustular_psoriasis31.jpg
328,photodermatoses,https://www.dermaamin.com/site/images/clinical-pic/p/polymorphic_light_eruption/polymorphic_light_eruption59.jpg
329,congenital nevus,https://www.dermaamin.com/site/images/clinical-pic/c/congential_nevus/congential_nevus33.jpg
330,melanoma,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-superficiel-extensif/melanome-superficiel-extensif17.jpg
331,squamous cell carcinoma,https://www.dermaamin.com/site/images/clinical-pic/s/squamous-cell-carcinoma/squamous-cell-carcinoma82.jpg
332,lyme disease,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_migrans/erythema_migrans1.jpg
333,lupus erythematosus,https://www.dermaamin.com/site/images/clinical-pic/L/lupus_erythematosus/lupus_erythematosus63.jpg
334,syringoma,https://www.dermaamin.com/site/images/clinical-pic/s/syringoma/syringoma71.jpg
335,porphyria,https://www.dermaamin.com/site/images/clinical-pic/p/pseudoporphyria/pseudoporphyria9.jpg
336,pityriasis rosea,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_rosea/pityriasis_rosea43.jpg
337,drug eruption,https://www.dermaamin.com/site/images/clinical-pic/p/photo-drug-eruption/photo-drug-eruption12.jpg
338,superficial spreading melanoma ssm,https://www.dermaamin.com/site/images/clinical-pic/s/superfacial-spreading-melanoma/superfacial-spreading-melanoma33.jpg
339,hidradenitis,https://www.dermaamin.com/site/images/clinical-pic/h/hidradenitis_suppurativa/hidradenitis_suppurativa24.jpg
340,basal cell carcinoma,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma/basal_cell_carcinoma85.jpg
341,disseminated actinic porokeratosis,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_porokeratosis/disseminated_porokeratosis2.jpg
342,lupus subacute,https://www.dermaamin.com/site/images/clinical-pic/L/lymphocytic-infiltration-of-the-skin-jessner-kanof/lymphocytic-infiltration-of-the-skin-jessner-kanof20.jpg
343,allergic contact dermatitis,https://www.dermaamin.com/site/images/clinical-pic/a/airborne_contact_dermatitis/airborne_contact_dermatitis8.jpg
344,lupus erythematosus,https://www.dermaamin.com/site/images/clinical-pic/e/exanthematous_pustulosis/exanthematous_pustulosis3.jpg
345,porokeratosis of mibelli,https://www.dermaamin.com/site/images/clinical-pic/p/porokeratosis_of_mibelli/porokeratosis_of_mibelli21.jpg
346,porokeratosis of mibelli,https://www.dermaamin.com/site/images/clinical-pic/p/porokeratosis_of_mibelli/porokeratosis_of_mibelli66.jpg
347,perioral dermatitis,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis22.jpg
348,dermatomyositis,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis175.jpg
350,milia,https://www.dermaamin.com/site/images/clinical-pic/b/boil/boil7.jpg
351,photodermatoses,https://www.dermaamin.com/site/images/clinical-pic/p/polymorphic_light_eruption/polymorphic_light_eruption4.jpg
352,incontinentia pigmenti,https://www.dermaamin.com/site/images/clinical-pic/I/incontinentia_pigmenti/incontinentia_pigmenti67.jpg
353,acne vulgaris,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris259.jpg
354,psoriasis,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_nail/psoriasis_nail82.jpg
355,pityriasis rosea,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_rosea/pityriasis_rosea63.jpg
356,pediculosis lids,https://www.dermaamin.com/site/images/clinical-pic/p/pediculosis-pubis/pediculosis-pubis17.jpg
357,acne vulgaris,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris48.jpg
358,calcinosis cutis,https://www.dermaamin.com/site/images/clinical-pic/c/calcinosis_cutis/calcinosis_cutis48.jpg
359,porokeratosis actinic,https://www.dermaamin.com/site/images/clinical-pic/k/keratosis_solar/keratosis_solar17.jpg
360,acne vulgaris,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris158.jpg
361,drug eruption,https://www.dermaamin.com/site/images/clinical-pic/p/photo-drug-eruption/photo-drug-eruption9.jpg
362,pediculosis lids,https://www.dermaamin.com/site/images/clinical-pic/p/pediculosis-palpebrarum/pediculosis-palpebrarum12.jpg
363,stasis edema,https://www.dermaamin.com/site/images/clinical-pic/s/stasis-dermatitis/stasis-dermatitis42.jpg
364,malignant melanoma,https://www.dermaamin.com/site/images/clinical-pic/m/malignant-melanoma/malignant-melanoma49.jpg
365,photodermatoses,https://www.dermaamin.com/site/images/clinical-pic/p/photoallergiccontact-dermatitis/photoallergiccontact-dermatitis1.jpg
366,ichthyosis vulgaris,https://www.dermaamin.com/site/images/clinical-pic/I/ichthyosis_vulgaris/ichthyosis_vulgaris23.jpg
367,basal cell carcinoma,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinomas_cystic/basal_cell_carcinomas_cystic43.jpg
368,acne vulgaris,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris236.jpg
369,urticaria,https://www.dermaamin.com/site/images/clinical-pic/d/dermographic_urticaria/dermographic_urticaria19.jpg
370,keloid,https://www.dermaamin.com/site/images/clinical-pic/k/kekoid/kekoid83.jpg
371,squamous cell carcinoma,https://www.dermaamin.com/site/images/clinical-pic/k/keratoacanthoma/keratoacanthoma34.jpg
372,photodermatoses,https://www.dermaamin.com/site/images/clinical-pic/p/polymorphic_light_eruption/polymorphic_light_eruption20.jpg
373,actinic keratosis,https://www.dermaamin.com/site/images/clinical-pic/t/transient-acantholytic-dermatosis-grovers-disease/transient-acantholytic-dermatosis-grovers-disease1.jpg
374,actinic keratosis,https://www.dermaamin.com/site/images/clinical-pic/a/actinic_keratoses/actinic_keratoses76.jpg
375,scleroderma,https://www.dermaamin.com/site/images/clinical-pic/s/systemic-sclerosis/systemic-sclerosis9.jpg
376,incontinentia pigmenti,https://www.dermaamin.com/site/images/clinical-pic/I/incontinentia_pigmenti/incontinentia_pigmenti93.jpg
377,scleroderma,https://www.dermaamin.com/site/images/clinical-pic/L/linear-scleroderma/linear-scleroderma15.jpg
378,sarcoidosis,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis/sarcoidosis130.jpg
