,nine_partition_label,url,label
206,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/stephen-johnson-syndrome/stephen-johnson-syndrome2.jpg,stevens johnson syndrome
207,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/t/tick-bite/tick-bite17.jpg,tick bite
208,benign epidermal,https://www.dermaamin.com/site/images/clinical-pic/p/porokeratosis_of_mibelli/porokeratosis_of_mibelli23.jpg,porokeratosis of mibelli
209,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/c/cheilitis/cheilitis8.jpg,cheilitis
210,benign epidermal,https://www.dermaamin.com/site/images/clinical-pic/n/naevus_comedonicus/naevus_comedonicus30.jpg,naevus comedonicus
211,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/d/dracunculiasis/dracunculiasis2.jpg,acne vulgaris
212,benign dermal,https://www.dermaamin.com/site/images/clinical-pic/f/fordyce-spots/fordyce-spots24.jpg,fordyce spots
213,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/systemic-sclerosis/systemic-sclerosis1.jpg,scleroderma
214,malignant epidermal,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinomas_cystic/basal_cell_carcinomas_cystic13.jpg,basal cell carcinoma
215,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/m/melkersson-rosenthal-syndrome/melkersson-rosenthal-syndrome8.jpg,cheilitis
216,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/stork_bite/stork_bite1.jpg,tick bite
217,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/f/fixed_drug_eruption/fixed_drug_eruption58.jpg,fixed eruptions
218,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/a/acne_scarring/acne_scarring13.jpg,acne
219,malignant epidermal,https://www.dermaamin.com/site/images/clinical-pic/k/keratoacanthoma/keratoacanthoma26.jpg,squamous cell carcinoma
220,malignant epidermal,https://www.dermaamin.com/site/images/clinical-pic/k/keratoacanthoma/keratoacanthoma2.jpg,squamous cell carcinoma
221,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/systemic-lupus-erythematosus/systemic-lupus-erythematosus54.jpg,lupus subacute
222,benign dermal,https://www.dermaamin.com/site/images/clinical-pic/g/glucagonoma_syndrome/glucagonoma_syndrome10.jpg,telangiectases
223,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/scleredema/scleredema57.jpg,scleroderma
224,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/c/cutaneous_larva_migrans/cutaneous_larva_migrans16.jpg,nematode infection
225,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/k/keratosis-pilaris/keratosis-pilaris3.jpg,keratosis pilaris
226,malignant epidermal,https://www.dermaamin.com/site/images/clinical-pic/s/solid-cysticbasalcell-carcinoma/solid-cysticbasalcell-carcinoma10.jpg,solid cystic basal cell carcinoma
227,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/parapsoriasis-large-plaque/parapsoriasis-large-plaque12.jpg,psoriasis
228,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/a/abcess/abcess24.jpg,scabies
229,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis-of-the-skin-plaque-form/sarcoidosis-of-the-skin-plaque-form16.jpg,sarcoidosis
230,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/a/anhidrotic_ectodermal_dysplasia/anhidrotic_ectodermal_dysplasia1.jpg,dyshidrotic eczema
231,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_annulare_centrifugum/erythema_annulare_centrifugum54.jpg,erythema annulare centrifigum
232,benign melanocyte,https://www.dermaamin.com/site/images/clinical-pic/h/halo_naevus/halo_naevus60.jpg,halo nevus
233,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/k/kekoid/kekoid40.jpg,keloid
234,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis163.jpg,dermatomyositis
235,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/paronychia/paronychia12.jpg,paronychia
236,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/seborrheic-dermatitis/seborrheic-dermatitis47.jpg,seborrheic dermatitis
237,benign dermal,https://www.dermaamin.com/site/images/clinical-pic/b/beckers_nevus/beckers_nevus10.jpg,becker nevus
238,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_rubra_pilaris/pityriasis_rubra_pilaris16.jpg,pityriasis rubra pilaris
239,malignant cutaneous lymphoma,https://www.dermaamin.com/site/images/clinical-pic/m/mycosis-fongoide/mycosis-fongoide12.jpg,mycosis fungoides
240,malignant epidermal,https://www.dermaamin.com/site/images/clinical-pic/a/actinic_keratoses/actinic_keratoses100.jpg,actinic keratosis
241,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/a/actinic_prurigo/actinic_prurigo9.jpg,photodermatoses
242,malignant epidermal,https://www.dermaamin.com/site/images/clinical-pic/c/carcinome_basocellulaire_nodulaire/carcinome_basocellulaire_nodulaire10.jpg,basal cell carcinoma
243,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/L/lupus_erythematosus/lupus_erythematosus31.jpg,lupus erythematosus
244,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/stoma-dermatitis/stoma-dermatitis5.jpg,stasis edema
245,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/stephen-johnson-syndrome/stephen-johnson-syndrome117.jpg,stevens johnson syndrome
246,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/a/aplasia_cutis_congenita_circumscripta/aplasia_cutis_congenita_circumscripta29.jpg,aplasia cutis
247,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/n/neonatal-acne/neonatal-acne2.jpg,acne
248,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/c/contact_dermatitis/contact_dermatitis12.jpg,allergic contact dermatitis
249,benign dermal,https://www.dermaamin.com/site/images/clinical-pic/p/pyogenic-granuloma/pyogenic-granuloma19.jpg,pyogenic granuloma
250,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/n/non_langerhans_cell_histiocytosis/non_langerhans_cell_histiocytosis7.jpg,langerhans cell histiocytosis
251,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/n/neutrophilic-dermatosis/neutrophilic-dermatosis3.jpg,neutrophilic dermatoses
252,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-genital/psoriasis-genital21.jpg,psoriasis
253,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/e/erytrasma/erytrasma36.jpg,lyme disease
254,benign dermal,https://www.dermaamin.com/site/images/clinical-pic/L/lymphangioma/lymphangioma18.jpg,lymphangioma
255,benign dermal,https://www.dermaamin.com/site/images/clinical-pic/p/port-wine-stain/port-wine-stain22.jpg,port wine stain
256,malignant melanoma,https://www.dermaamin.com/site/images/clinical-pic/m/malignant-melanoma/malignant-melanoma82.jpg,malignant melanoma
257,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/pityrosporum-folliculitis/pityrosporum-folliculitis5.jpg,folliculitis
258,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris271.jpg,acne vulgaris
259,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-arthropathica/psoriasis-arthropathica18.jpg,psoriasis
260,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/porphyria-cutanea-tarda/porphyria-cutanea-tarda24.jpg,porphyria
261,malignant epidermal,https://www.dermaamin.com/site/images/clinical-pic/a/actinic_keratoses/actinic_keratoses19.jpg,actinic keratosis
262,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/sweet-syndrome/sweet-syndrome40.jpg,neutrophilic dermatoses
263,malignant dermal,https://www.dermaamin.com/site/images/clinical-pic/k/kaposis-sarcoma/kaposis-sarcoma9.jpg,kaposi sarcoma
264,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/r/rhinophyma/rhinophyma5.jpg,rhinophyma
265,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/t/tick-bite/tick-bite29.jpg,tick bite
266,malignant melanoma,https://www.dermaamin.com/site/images/clinical-pic/m/malignant-melanoma/malignant-melanoma1.jpg,malignant melanoma
267,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/sweet-syndrome/sweet-syndrome43.jpg,neutrophilic dermatoses
268,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_guttate/psoriasis_guttate18.jpg,psoriasis
269,malignant dermal,https://www.dermaamin.com/site/images/clinical-pic/k/kaposis-sarcoma/kaposis-sarcoma21.jpg,kaposi sarcoma
270,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/f/factitial_dermatitis/factitial_dermatitis24.jpg,factitial dermatitis
271,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/seborrheic-dermatitis/seborrheic-dermatitis64.jpg,seborrheic dermatitis
272,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/e/eczema_hand/eczema_hand11.jpg,eczema
273,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_rosea/pityriasis_rosea96.jpg,pityriasis rosea
274,malignant epidermal,https://www.dermaamin.com/site/images/clinical-pic/s/solid-cysticbasalcell-carcinoma/solid-cysticbasalcell-carcinoma26.jpg,solid cystic basal cell carcinoma
275,benign melanocyte,https://www.dermaamin.com/site/images/clinical-pic/c/congential_nevus/congential_nevus22.jpg,congenital nevus
276,genodermatoses,https://www.dermaamin.com/site/images/clinical-pic/t/tuberous_sclerosis/tuberous_sclerosis56.jpg,tuberous sclerosis
277,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/L/livedo-reticularis/livedo-reticularis6.jpg,livedo reticularis
278,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/a/allergic_contact_dermatitis/allergic_contact_dermatitis79.jpg,allergic contact dermatitis
279,malignant epidermal,https://www.dermaamin.com/site/images/clinical-pic/k/keratoacanthoma/keratoacanthoma11.jpg,squamous cell carcinoma
280,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_chronic_plaque/psoriasis_chronic_plaque6.jpg,psoriasis
281,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/systemic-lupus-erythematosus/systemic-lupus-erythematosus46.jpg,lupus subacute
282,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/a/anthrax/anthrax12.jpg,xanthomas
283,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/pustular_psoriasis/pustular_psoriasis62.jpg,pustular psoriasis
284,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_multiforme/erythema_multiforme129.jpg,erythema multiforme
285,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/sweet-syndrome/sweet-syndrome79.jpg,neutrophilic dermatoses
286,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/g/granuloma_annulare/granuloma_annulare61.jpg,granuloma annulare
287,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis124.jpg,dermatomyositis
288,malignant epidermal,https://www.dermaamin.com/site/images/clinical-pic/s/squamous-cell-carcinoma/squamous-cell-carcinoma52.jpg,squamous cell carcinoma
289,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/e/eczema/eczema110.jpg,eczema
290,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/papillomatosis_confluent_reticulated/papillomatosis_confluent_reticulated28.jpg,papilomatosis confluentes and reticulate
291,benign epidermal,https://www.dermaamin.com/site/images/clinical-pic/n/nevus-sebaceous-of-jadassohn/nevus-sebaceous-of-jadassohn91.jpg,nevus sebaceous of jadassohn
292,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/scleredema/scleredema37.jpg,scleroderma
293,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/k/kekoid/kekoid15.jpg,keloid
294,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/c/cheilitis/cheilitis7.jpg,cheilitis
295,benign dermal,https://www.dermaamin.com/site/images/clinical-pic/e/epidermal_cyst/epidermal_cyst37.jpg,pilar cyst
296,benign dermal,https://www.dermaamin.com/site/images/clinical-pic/g/granuloma_pyogenicum/granuloma_pyogenicum38.jpg,granuloma pyogenic
297,malignant melanoma,https://www.dermaamin.com/site/images/clinical-pic/s/superfacial-spreading-melanoma/superfacial-spreading-melanoma68.jpg,superficial spreading melanoma ssm
298,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/e/eczema/eczema77.jpg,eczema
299,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/k/keratosis-pilaris/keratosis-pilaris57.jpg,keratosis pilaris
300,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_chronic_plaque/psoriasis_chronic_plaque27.jpg,psoriasis
301,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/m/mucinosis/mucinosis7.jpg,mucinosis
302,malignant epidermal,https://www.dermaamin.com/site/images/clinical-pic/s/solid-cysticbasalcell-carcinoma/solid-cysticbasalcell-carcinoma52.jpg,solid cystic basal cell carcinoma
303,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/striae-distensae/striae-distensae17.jpg,striae
304,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/n/nickel-dermatitis/nickel-dermatitis19.jpg,neurodermatitis
305,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-scalp/psoriasis-scalp5.jpg,psoriasis
306,benign epidermal,https://www.dermaamin.com/site/images/clinical-pic/m/miliaria/miliaria63.jpg,milia
307,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/striae-distensae/striae-distensae12.jpg,striae
308,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis/sarcoidosis133.jpg,sarcoidosis
309,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/papillomatosis_confluent_reticulated/papillomatosis_confluent_reticulated48.jpg,papilomatosis confluentes and reticulate
310,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/pseudofolliculitis-barbae/pseudofolliculitis-barbae21.jpg,folliculitis
311,malignant epidermal,https://www.dermaamin.com/site/images/clinical-pic/c/carcinome_spinocellulaire/carcinome_spinocellulaire4.jpg,squamous cell carcinoma
312,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption_photosensitivity/drug_eruption_photosensitivity1.jpg,photodermatoses
313,genodermatoses,https://www.dermaamin.com/site/images/clinical-pic/h/hailey_hailey_disease/hailey_hailey_disease1.jpg,hailey hailey disease
314,malignant epidermal,https://www.dermaamin.com/site/images/clinical-pic/k/keratoacanthoma/keratoacanthoma60.jpg,squamous cell carcinoma
315,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/scleromyxedema/scleromyxedema69.jpg,scleromyxedema
316,malignant dermal,https://www.dermaamin.com/site/images/clinical-pic/k/kaposis-sarcoma/kaposis-sarcoma64.jpg,kaposi sarcoma
317,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/L/lichen_simplex/lichen_simplex2.jpg,lichen simplex
318,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/b/borderline_personality_disorder/borderline_personality_disorder1.jpg,lichen planus
319,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/sun-burn/sun-burn21.jpg,sun damaged skin
320,genodermatoses,https://www.dermaamin.com/site/images/clinical-pic/d/dariers_disease/dariers_disease16.jpg,dariers disease
321,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-scalp/psoriasis-scalp15.jpg,psoriasis
322,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/seborrhoeic-warts/seborrhoeic-warts1.jpg,seborrheic dermatitis
323,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/f/fixed_drug_eruption/fixed_drug_eruption94.jpg,fixed eruptions
324,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/L/lichen_simplex/lichen_simplex3.jpg,lichen simplex
325,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/phytophotodermatitis/phytophotodermatitis28.jpg,photodermatoses
326,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-arthropathica/psoriasis-arthropathica7.jpg,psoriasis
327,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/pustular_psoriasis/pustular_psoriasis31.jpg,pustular psoriasis
328,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/polymorphic_light_eruption/polymorphic_light_eruption59.jpg,photodermatoses
329,benign melanocyte,https://www.dermaamin.com/site/images/clinical-pic/c/congential_nevus/congential_nevus33.jpg,congenital nevus
330,malignant melanoma,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-superficiel-extensif/melanome-superficiel-extensif17.jpg,melanoma
331,malignant epidermal,https://www.dermaamin.com/site/images/clinical-pic/s/squamous-cell-carcinoma/squamous-cell-carcinoma82.jpg,squamous cell carcinoma
332,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_migrans/erythema_migrans1.jpg,lyme disease
333,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/L/lupus_erythematosus/lupus_erythematosus63.jpg,lupus erythematosus
334,benign dermal,https://www.dermaamin.com/site/images/clinical-pic/s/syringoma/syringoma71.jpg,syringoma
335,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/pseudoporphyria/pseudoporphyria9.jpg,porphyria
336,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_rosea/pityriasis_rosea43.jpg,pityriasis rosea
337,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/photo-drug-eruption/photo-drug-eruption12.jpg,drug eruption
338,malignant melanoma,https://www.dermaamin.com/site/images/clinical-pic/s/superfacial-spreading-melanoma/superfacial-spreading-melanoma33.jpg,superficial spreading melanoma ssm
